2015-08-24 01:00:00 5.269
2015-08-24 03:00:00 5.272
2015-08-24 05:00:00 5.269
2015-08-24 07:00:00 5.274
2015-08-24 09:00:00 5.259
2015-08-24 11:00:00 5.265
2015-08-24 13:00:00 5.267
2015-08-24 15:00:00 5.264
2015-08-24 17:00:00 5.262
2015-08-24 19:00:00 5.282
2015-08-24 21:00:00 5.277
2015-08-24 23:00:00 5.258
2015-08-25 01:00:00 5.26
2015-08-25 03:00:00 5.264
2015-08-25 05:00:00 5.271
2015-08-25 07:00:00 5.27
2015-08-25 09:00:00 5.265
2015-08-25 11:00:00 5.234
2015-08-25 13:00:00 5.226
2015-08-25 15:00:00 5.255
2015-08-25 17:00:00 5.129
2015-08-25 19:00:00 5.018
2015-08-25 21:00:00 5.009
2015-08-25 23:00:00 4.873
2015-08-26 01:00:00 5.006
2015-08-26 03:00:00 5.045
2015-08-26 05:00:00 5.055
2015-08-26 07:00:00 5.058
2015-08-26 09:00:00 5.08
2015-08-26 11:00:00 5.014
2015-08-26 13:00:00 4.99
2015-08-26 15:00:00 4.949
2015-08-26 17:00:00 4.902
2015-08-26 19:00:00 4.927
2015-08-26 21:00:00 4.939
2015-08-26 23:00:00 4.93
2015-08-27 01:00:00 4.928
2015-08-27 03:00:00 4.867
2015-08-27 05:00:00 4.797
2015-08-27 07:00:00 4.752
2015-08-27 09:00:00 4.703
2015-08-27 11:00:00 4.69
2015-08-27 13:00:00 4.667
2015-08-27 15:00:00 4.664
2015-08-27 17:00:00 4.662
2015-08-27 19:00:00 4.633
2015-08-27 21:00:00 4.622
2015-08-27 23:00:00 4.597
2015-08-28 01:00:00 4.587
2015-08-28 03:00:00 4.571
2015-08-28 05:00:00 4.559
2015-08-28 07:00:00 4.53
2015-08-28 09:00:00 4.541
2015-08-28 11:00:00 4.539
2015-08-28 13:00:00 4.554
2015-08-28 15:00:00 4.544
2015-08-28 17:00:00 4.546
2015-08-28 19:00:00 4.512
2015-08-28 21:00:00 4.534
2015-08-28 23:00:00 4.524
2015-08-29 01:00:00 4.51
2015-08-29 03:00:00 4.505
2015-08-29 05:00:00 4.494
2015-08-29 07:00:00 4.464
2015-08-29 09:00:00 4.476
2015-08-29 11:00:00 4.496
2015-08-29 13:00:00 4.519
2015-08-29 15:00:00 4.521
2015-08-29 17:00:00 4.533
2015-08-29 19:00:00 4.549
2015-08-29 21:00:00 4.552
2015-08-29 23:00:00 4.557
2015-08-30 01:00:00 4.567
2015-08-30 03:00:00 4.575
2015-08-30 05:00:00 4.584
2015-08-30 07:00:00 4.6
2015-08-30 09:00:00 4.618
2015-08-30 11:00:00 4.636
2015-08-30 13:00:00 4.645
2015-08-30 15:00:00 4.667
2015-08-30 17:00:00 4.666
2015-08-30 19:00:00 4.667
2015-08-30 21:00:00 4.679
2015-08-30 23:00:00 4.688
2015-08-31 01:00:00 4.698
2015-08-31 03:00:00 4.692
2015-08-31 05:00:00 4.69
2015-08-31 07:00:00 4.688
2015-08-31 09:00:00 4.685
2015-08-31 11:00:00 4.708
2015-08-31 13:00:00 4.708
2015-08-31 15:00:00 4.704
2015-08-31 17:00:00 4.717
2015-08-31 19:00:00 4.729
2015-08-31 21:00:00 4.724
2015-08-31 23:00:00 4.719
2015-09-01 01:00:00 4.71
2015-09-01 03:00:00 4.703
2015-09-01 05:00:00 4.7
2015-09-01 07:00:00 4.7
2015-09-01 09:00:00 4.707
2015-09-01 11:00:00 4.711
2015-09-01 13:00:00 4.695
2015-09-01 15:00:00 4.688
